gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
954537686																										OBS198842298										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS198842298	OBS198842298		obsr352263		19											PRESENT																			1993-05-21T00:00:00				1993	5	21												EUROPE				GB	Scotland	Highland		Rothiemurchus Forest									57.151325	-3.796034																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T14:56:26.708Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T14:56:26.708Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
953099915																										OBS197217941										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS197217941	OBS197217941		obsr170217		1											PRESENT																			2013-05-17T00:00:00				2013	5	17												EUROPE				GB	Scotland	Highland		Loch Garten RSPB Reserve									57.243744	-3.695462																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T14:58:02.879Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T14:58:02.879Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
952696629																										OBS196579876										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS196579876	OBS196579876		obsr352263		14											PRESENT																			1991-06-13T00:00:00				1991	6	13												EUROPE				GB	Scotland	Highland		Rothiemurchus Forest									57.151325	-3.796034																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:16:28.232Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:16:28.232Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
952684020																										OBS196581628										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS196581628	OBS196581628		obsr352263		34											PRESENT																			1991-06-17T00:00:00				1991	6	17												EUROPE				GB	Scotland	Highland		Culbokie Wood									57.60206	-4.325008																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:14:30.308Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:14:30.308Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
952497095																										OBS196359108										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS196359108	OBS196359108		obsr352263		4											PRESENT																			1990-10-17T00:00:00				1990	10	17												EUROPE				GB	Scotland	Highland		Abernethy Forest									57.24098	-3.672695																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T14:58:31.299Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T14:58:31.299Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
951944901																										OBS196054262										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS196054262	OBS196054262		obsr352263		2											PRESENT																			1989-08-22T00:00:00				1989	8	22												EUROPE				GB	Scotland	Highland		Rothiemurchus Forest									57.151325	-3.796034																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:12:29.626Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:12:29.626Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
950598734																										OBS194400198										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS194400198	OBS194400198		obsr277689		2											PRESENT																			2013-04-25T00:00:00				2013	4	25												EUROPE				GB	Scotland	Highland		Inchriach forest area									57.14429	-3.858776																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:17:24.271Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:17:24.271Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
949739734																										OBS193632782										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS193632782	OBS193632782		obsr352263		8											PRESENT																			1985-04-30T00:00:00				1985	4	30												EUROPE				GB	Scotland	Highland		Rothiemurchus Forest									57.151325	-3.796034																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:15:55.377Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:15:55.377Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
945452559																										OBS188853429										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS188853429	OBS188853429		obsr352263		3											PRESENT																			1978-07-07T00:00:00				1978	7	7												EUROPE				GB	Scotland	Highland		Loch an Eilein									57.15242	-3.821397																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T14:58:01.206Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T14:58:01.206Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
938408593																										OBS180152973										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS180152973	OBS180152973		obsr252043													PRESENT																			1989-06-13T00:00:00				1989	6	13												EUROPE				GB	Scotland	Highland		Cairngorm Ski Area									57.140274	-3.669971																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:10:52.018Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:10:52.018Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
937201157																										OBS178600666										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS178600666	OBS178600666		obsr24607													PRESENT																			1988-07-06T00:00:00				1988	7	6												EUROPE				GB	Scotland	Highland		Cairgorms National Park									57.26331	-3.488694																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:15:27.441Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:15:27.441Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
935555088																										OBS176340172										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS176340172	OBS176340172		obsr162387		6											PRESENT																			1985-04-07T00:00:00				1985	4	7												EUROPE				GB	Scotland	Highland		Loch Garten RSPB Reserve									57.244015	-3.695172																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:15:19.494Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:15:19.494Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
935345043																										OBS176337813										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS176337813	OBS176337813		obsr162387		2											PRESENT																			1997-04-11T00:00:00				1997	4	11												EUROPE				GB	Scotland	Highland		Findhorn Valley									57.23525	-4.136662																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:15:59.703Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:15:59.703Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
935326306																										OBS176338273										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS176338273	OBS176338273		obsr162387		4											PRESENT																			1994-04-11T00:00:00				1994	4	11												EUROPE				GB	Scotland	Highland		Anagach Wood									57.3296	-3.591049																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T14:57:35.559Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T14:57:35.559Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
935313773																										OBS176334898										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS176334898	OBS176334898		obsr162387		7											PRESENT																			1985-04-06T00:00:00				1985	4	6												EUROPE				GB	Scotland	Highland		Anagach Wood									57.3296	-3.591049																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T14:58:27.066Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T14:58:27.066Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
934528757																										OBS175331094										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS175331094	OBS175331094		obsr349292		1											PRESENT																			1982-06-08T00:00:00				1982	6	8												EUROPE				GB	Scotland	Aberdeenshire		Glen Tanar									57.0423	-2.837314																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T14:56:40.518Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T14:56:40.518Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.2_1	Aberdeenshire	GBR.3.2.1_1	Aberdeenshire	LC	
933785838																										OBS224113359										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS224113359	OBS224113359		obsr49914													PRESENT																			2012-10-29T00:00:00				2012	10	29												EUROPE				GB	Scotland	Highland		Glenmore Forest Park									57.16122	-3.682799																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T14:59:06.966Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T14:59:06.966Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
830449529																										OBS148098890										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS148098890	OBS148098890		obsr165954		2											PRESENT																			2012-04-04T00:00:00				2012	4	4												EUROPE				GB	Scotland	Highland		Loch Garten RSPB Reserve									57.243744	-3.695462																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:12:10.330Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:12:10.330Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
830342297																										OBS148098862										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS148098862	OBS148098862		obsr146576		2											PRESENT																			2012-04-04T00:00:00				2012	4	4												EUROPE				GB	Scotland	Highland		Loch Garten RSPB Reserve									57.243744	-3.695462																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T14:55:46.528Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T14:55:46.528Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
830164718																										OBS148426847										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS148426847	OBS148426847		obsr221472													PRESENT																			2012-04-14T00:00:00				2012	4	14												EUROPE				GB	Scotland	Highland		Loch Garten RSPB Reserve									57.243744	-3.695462																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T14:57:52.127Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T14:57:52.127Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
829410905																										OBS138907113										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS138907113	OBS138907113		obsr230211													PRESENT																			2008-09-07T00:00:00				2008	9	7												EUROPE				GB	Scotland	Highland		abernethy forest									57.333332	-3.733333																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:11:31.032Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:11:31.032Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
829156400																										OBS160006366										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS160006366	OBS160006366		obsr326680													PRESENT																			2003-07-17T00:00:00				2003	7	17												EUROPE				GB	Scotland	Highland		Ardclach Bell Tower									57.485878	-3.746823																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T14:58:14.759Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T14:58:14.759Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
829113742																										OBS156098602										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS156098602	OBS156098602		obsr229734													PRESENT																			2000-06-13T00:00:00				2000	6	13												EUROPE				GB	Scotland	Highland		Loch Fleet									57.936565	-4.019276																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T14:56:21.016Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T14:56:21.016Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
829111574																										OBS166077367										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS166077367	OBS166077367		obsr53511		30											PRESENT																			1999-08-15T00:00:00				1999	8	15												EUROPE				GB	Scotland	Highland		Granton-on-Spey									57.310146	-3.535853																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T14:56:44.276Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T14:56:44.276Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
